symbol,timestamp,open,high,low,close,volume
300750.SZ,20200421,52.61,53.09,49.84,51.79,193917
300750.SZ,20200422,50.02,52.78,50.01,51.98,146869
300750.SZ,20200423,53.12,53.12,50.73,51.45,125379
300750.SZ,20200424,51.51,54.84,51.51,52.44,169916
300750.SZ,20200427,53.18,54.84,52.66,53.68,143655
300750.SZ,20200428,55.39,57.12,52.41,56.12,226917
300750.SZ,20200429,54.91,57.17,54.84,56.35,119544
300750.SZ,20200430,59.28,61.79,59.28,59.49,233385
300750.SZ,20200506,56.51,60.84,56.37,60.28,191464
300750.SZ,20200507,60.56,61.06,57.62,58.84,160787
300750.SZ,20200508,58.73,59.96,57.56,59.33,141339
300750.SZ,20200511,59.39,60.38,54.32,55.74,285364
300750.SZ,20200512,56.54,56.99,54.69,56.51,160277
300750.SZ,20200513,55.58,56.87,55.33,56.09,121542
300750.SZ,20200514,55.87,56.09,54.56,54.62,114335
300750.SZ,20200515,57.03,61.33,56.48,60.11,322121
300750.SZ,20200518,59.84,59.84,56.89,58.07,160889
300750.SZ,20200519,58.84,60.28,58.46,58.87,104252
300750.SZ,20200520,62.62,65.62,62.07,62.23,329693
300750.SZ,20200521,63.62,64.59,60.72,61.21,154876
300750.SZ,20200522,60.74,60.87,57.62,58.62,148173
300750.SZ,20200525,58.55,59.51,57.37,59.45,103782
300750.SZ,20200526,60.27,62.84,59.95,62.63,174865
300750.SZ,20200527,62.59,65.39,62.56,63.45,181049
300750.SZ,20200528,62.61,63.12,59.01,61.42,174247
300750.SZ,20200529,60.95,61.41,59.56,60.13,141428
300750.SZ,20200601,61.21,64.3,60.59,63.14,151766
300750.SZ,20200602,64.84,65.33,60.94,62.32,137030
300750.SZ,20200603,62.62,63.24,61.4,61.78,113635
300750.SZ,20200604,62.63,65.03,61.96,62.74,137574
300750.SZ,20200605,62.49,63.49,61.22,63.41,98627
300750.SZ,20200608,64.82,65.27,62.99,63.52,105604
300750.SZ,20200609,65.24,66.06,64.46,64.94,150699
300750.SZ,20200610,68.24,68.24,64.68,66.45,198210
300750.SZ,20200611,68.29,73.89,67.26,70.51,368177
300750.SZ,20200612,68.39,69.68,67.67,67.91,252446
300750.SZ,20200615,66.2,68.99,65.8,67.02,159452
300750.SZ,20200616,68.85,70.12,67.19,68.29,131297
300750.SZ,20200617,67.76,68.57,66.08,67.07,125291
300750.SZ,20200618,67.07,68.06,66.07,67.71,96562
300750.SZ,20200619,68.28,73.18,67.82,71.57,250193
300750.SZ,20200622,71.49,74.57,70.79,71.07,190412
300750.SZ,20200623,71.63,73.37,70.25,73.23,159475
300750.SZ,20200624,74.14,75.84,73.46,74.68,146604
300750.SZ,20200629,74.13,75.24,73.3,74.43,116040
300750.SZ,20200630,75.52,79.11,75.52,76.27,162514
300750.SZ,20200701,78.57,80.46,72.67,73.52,286575
300750.SZ,20200702,74.96,75.06,70.8,72.29,270480
300750.SZ,20200703,73.85,74.26,72.2,72.52,240264
300750.SZ,20200706,72.85,79.41,72.51,78.18,307153
300750.SZ,20200707,83.85,88.06,83.57,88.06,253604
300750.SZ,20200708,89.4,89.86,84.95,89.17,288890
300750.SZ,20200709,88.85,94.28,88.29,93.31,279036
300750.SZ,20200710,92.17,94.49,90.85,92.68,168293
300750.SZ,20200713,96.96,104.01,96.96,103.91,303269
300750.SZ,20200714,98.29,102.02,95.44,99.38,333296
300750.SZ,20200715,101.07,101.94,91.69,94.42,274351
300750.SZ,20200716,94.96,97.67,88.52,88.72,272550
300750.SZ,20200717,88.86,91.17,83.89,88.13,303786
300750.SZ,20200720,92.79,96.69,90.01,93.46,289999
300750.SZ,20200721,96.07,96.07,92.18,94.41,186566
300750.SZ,20200722,93.29,96.73,92.2,94.9,191658
300750.SZ,20200723,94.41,99.13,93.85,98.02,255900
300750.SZ,20200724,95.52,96.02,88.21,89.78,343983
300750.SZ,20200727,89.41,91.06,84.96,85.68,251556
300750.SZ,20200728,88.32,90.79,88.02,89.14,201490
300750.SZ,20200729,89.14,93.29,87.89,92.84,189986
300750.SZ,20200730,93.29,94.39,91.85,93.49,143531
300750.SZ,20200731,93.85,99.02,93.57,97.28,207050
300750.SZ,20200803,98.23,99.29,96.1,99.18,151061
300750.SZ,20200804,98.46,103.28,96.25,96.46,199581
300750.SZ,20200805,96.48,97.63,94.16,96.27,127301
300750.SZ,20200806,99.89,100.45,94.96,96.91,145657
300750.SZ,20200807,95.52,98.46,91.69,92.9,180552
300750.SZ,20200810,92.85,93.46,89.45,90.89,130787
300750.SZ,20200811,90.93,93.07,89.48,89.64,122332
300750.SZ,20200812,90.46,90.66,83.96,88.14,252727
300750.SZ,20200813,90.96,91.62,87.44,88.29,130612
300750.SZ,20200814,89.24,90.77,88.29,90.72,119700
300750.SZ,20200817,90.52,90.72,87.29,88.64,197074
300750.SZ,20200818,90.29,93.29,88.23,90.12,221224
300750.SZ,20200819,89.29,89.29,84.96,85.07,187147
300750.SZ,20200820,83.29,85.52,82.18,84.08,130201
300750.SZ,20200821,85.72,87.15,84.96,86.2,146553
300750.SZ,20200824,87.29,94.96,86.21,91.63,258074
300750.SZ,20200825,91.63,93.85,89.94,90.47,145512
300750.SZ,20200826,89.97,90.51,86.59,87.41,152414
300750.SZ,20200827,91.91,95.24,89.96,93.27,283995
300750.SZ,20200828,94.03,95.79,92.56,95.13,169690
300750.SZ,20200831,95.88,96.49,93.3,94.04,135171
300750.SZ,20200901,94.13,98.85,93.3,98.43,197211
300750.SZ,20200902,97.94,98.37,94.96,96.8,146097
300750.SZ,20200903,96.07,96.63,93.79,96.02,124541
300750.SZ,20200904,91.75,93.66,90.84,92.88,147761
300750.SZ,20200907,92.13,93.21,79.41,82.96,447969
300750.SZ,20200908,82.18,83.85,79.13,83.24,220754
300750.SZ,20200909,78.85,83.57,78.29,81.81,189351
300750.SZ,20200910,82.18,84.68,81.91,82.16,148290
300750.SZ,20200911,82.74,84.57,81.27,83.46,117659
300750.SZ,20200914,85.24,87.73,84.96,86.51,142923
300750.SZ,20200915,88.02,88.85,86.53,87.57,117039
300750.SZ,20200916,88.73,88.79,85.24,86.22,118380
300750.SZ,20200917,86.21,91.6,85.52,89.63,181320
300750.SZ,20200918,89.91,90.52,87.87,89.42,105522
300750.SZ,20200921,91.57,94.96,88.77,89.37,160701
300750.SZ,20200922,90.52,92.85,89.37,90.79,123410
300750.SZ,20200923,90.29,90.42,85.57,88.85,157202
300750.SZ,20200924,86.99,88.18,85.02,85.42,106690
300750.SZ,20200925,86.96,87.57,85.29,85.79,68017
300750.SZ,20200928,86.88,88.82,85.97,86.58,82336
300750.SZ,20200929,88.01,93.99,87.98,93.29,202463
300750.SZ,20200930,93.46,96.63,92.63,95.63,159930
300750.SZ,20201009,101.62,106.56,101.5,104.33,239672
300750.SZ,20201012,106.07,109.96,105.68,109.84,189418
300750.SZ,20201013,109.89,111.95,106.63,110.33,107490
300750.SZ,20201014,111.07,114.96,109.85,111.24,137715
300750.SZ,20201015,113.36,115.02,111.07,111.96,99560
300750.SZ,20201016,112.46,112.74,104.02,106.13,203041
300750.SZ,20201019,107.92,110.57,106.07,106.86,130025
300750.SZ,20201020,107.53,113.63,106.59,113.63,135966
300750.SZ,20201021,112.77,113.09,105.89,108.48,161679
300750.SZ,20201022,107.29,109.29,105.52,108.23,90552
300750.SZ,20201023,108.58,112.05,104.1,104.41,115938
300750.SZ,20201026,104.94,109.2,101.26,108.93,108028
300750.SZ,20201027,109.96,112.02,108.29,111.19,91015
300750.SZ,20201028,105.88,115.78,105.33,112.88,224158
300750.SZ,20201029,111.08,114.97,108.47,112.74,174352
300750.SZ,20201030,113.31,121.96,111.79,116.72,229587
300750.SZ,20201102,116.63,126.91,115.24,123.93,189461
300750.SZ,20201103,123.85,123.85,116.73,121.64,184567
300750.SZ,20201104,121.07,123.85,118.29,121.38,110617
300750.SZ,20201105,124.41,128.57,124.38,128.57,157959
300750.SZ,20201106,130.17,132.31,123.85,125.79,156584
300750.SZ,20201109,128.29,131.02,124.46,127.42,132286
300750.SZ,20201110,126.81,130.45,121.38,127.14,144175
300750.SZ,20201111,126.13,128.01,118.76,118.76,157584
300750.SZ,20201112,123.85,123.85,119.73,120.66,97169
300750.SZ,20201113,122.81,124.28,119.96,120.08,113777
300750.SZ,20201116,120.46,122.57,116.87,121.02,123121
300750.SZ,20201117,122.35,123.85,116.35,118.67,136749
300750.SZ,20201118,118.36,119.44,110.97,113.02,192833
300750.SZ,20201119,113.3,114.71,111.13,113.91,97580
300750.SZ,20201120,115.23,120.29,115.23,119.45,123035
300750.SZ,20201123,119.45,123.68,118.35,119.96,120913
300750.SZ,20201124,122.74,123.35,118.3,120.91,97920
300750.SZ,20201125,121.96,122.12,115.18,116.19,117099
300750.SZ,20201126,116.41,116.41,112.29,115.71,86295
300750.SZ,20201127,115.75,117.61,111.63,113.85,84332
300750.SZ,20201130,114.96,114.96,109.42,114.29,126662
300750.SZ,20201201,112.07,116.43,111.63,116.17,94920
300750.SZ,20201202,116.07,116.07,110.85,114.79,119653
300750.SZ,20201203,114.79,116.61,111.83,116.07,106886
300750.SZ,20201204,115.55,119.02,115.16,118.14,92338
300750.SZ,20201207,118.79,126.53,118.79,124.66,171130
300750.SZ,20201208,126.91,129.34,126.35,127.2,116362
300750.SZ,20201209,128.7,130.85,125.01,127.18,153636
300750.SZ,20201210,125.6,128.02,123.29,126.53,99857
300750.SZ,20201211,125.69,128.03,124.79,127.49,128937
300750.SZ,20201214,127.5,128.7,125.02,127.18,107241
300750.SZ,20201215,128.29,134.61,126.32,134.13,177813
300750.SZ,20201216,135.07,138.46,133.29,138.33,142888
300750.SZ,20201217,137.29,139.29,136.08,137.63,88123
300750.SZ,20201218,138.02,142.16,136.75,140.51,95126
300750.SZ,20201221,144.27,159.96,142.35,159.96,198104
300750.SZ,20201222,157.18,162.92,152.57,153.65,168744
300750.SZ,20201223,153.67,162.35,150.06,156.07,173903
300750.SZ,20201224,155.52,156.44,150.79,152.18,94786
300750.SZ,20201225,151.07,154.52,149.41,153.18,95399
300750.SZ,20201228,154.52,157.18,152.18,155.39,119731
300750.SZ,20201229,155.4,156.52,147.95,150.52,121748
300750.SZ,20201230,157.18,172.71,157.18,168.29,228817
300750.SZ,20201231,171.06,176.02,169.24,174.47,152005
300750.SZ,20210104,178.35,207.8,178.35,203.91,224808
300750.SZ,20210105,198.85,203.74,193.86,202.74,227452
300750.SZ,20210106,206.07,210.52,196.63,205.39,186681
300750.SZ,20210107,202.18,209.96,199.89,208.98,173895
300750.SZ,20210108,212.18,215.51,200.18,204.13,210067
300750.SZ,20210111,207.12,207.12,193.85,196.07,230050
300750.SZ,20210112,193.57,204.07,190.52,202.28,165597
300750.SZ,20210113,201.63,207.46,186.62,193.29,272620
300750.SZ,20210114,187.85,192.74,183.86,184.41,196066
300750.SZ,20210115,183.84,192.73,182.18,190.82,198229
300750.SZ,20210118,188.71,197.07,188.17,192.68,142012
300750.SZ,20210119,192.74,193.85,181.93,182.8,162867
300750.SZ,20210120,187.07,197.95,185.47,196.85,213416
300750.SZ,20210121,194.41,201.07,190.52,196.79,174792
300750.SZ,20210122,196.91,207.34,196.91,206.07,190442
300750.SZ,20210125,205.13,211.82,197.37,199.93,217414
300750.SZ,20210126,199.86,199.86,192.61,193.57,151044
300750.SZ,20210127,197.18,197.85,186.07,196.36,148385
300750.SZ,20210128,190.52,192.19,183.85,184.91,181820
300750.SZ,20210129,188.3,188.85,169.72,176.13,276013
300750.SZ,20210201,175.52,177.68,171.74,174.03,175251
300750.SZ,20210202,174.97,184.96,166.83,183.74,250865
300750.SZ,20210203,189.96,194.72,187.77,191.06,211073
300750.SZ,20210204,193.24,198.18,190.24,195.24,216302
300750.SZ,20210205,198.85,199.96,186.54,186.88,184117
300750.SZ,20210208,187.74,204.29,186.63,203.85,244027
300750.SZ,20210209,207.85,209.96,202.07,207.29,162037
300750.SZ,20210210,209.4,210.85,204.96,208.66,162830
300750.SZ,20210218,213.85,213.85,194.34,199.96,238249
300750.SZ,20210219,196.07,199.41,187.29,194.68,186904
300750.SZ,20210222,194.68,199.29,187.68,187.74,167204
300750.SZ,20210223,184.96,188.59,179.89,188.59,136047
300750.SZ,20210224,187.74,189.41,167.96,172.18,302721
300750.SZ,20210225,175.99,175.99,165.52,166.68,245757
300750.SZ,20210226,158.85,164.41,155.96,158.42,229506
300750.SZ,20210301,163.58,171.42,161.78,170.85,205394
300750.SZ,20210302,175.52,175.63,168.88,173.63,152811
300750.SZ,20210303,171.66,173.64,168.49,173.64,104644
300750.SZ,20210304,171.07,171.07,158.8,160.28,181034
300750.SZ,20210305,153.3,161.01,150.7,157.18,173073
300750.SZ,20210308,158.85,165.36,146.56,148.85,212955
300750.SZ,20210309,146.07,151.91,139.96,146.07,273577
300750.SZ,20210310,154.96,158.45,153.29,154.13,237638
300750.SZ,20210311,154.96,164.67,152.35,163.45,209643
300750.SZ,20210312,166.58,171.07,163.46,169.11,189520
300750.SZ,20210315,168.29,168.29,149.96,152.91,230404
300750.SZ,20210316,155.52,159.96,153.57,158.85,137124
300750.SZ,20210317,156.01,166.18,153.35,164.41,146726
300750.SZ,20210318,164.96,170.02,164.69,165.96,113670
300750.SZ,20210319,159.96,164.4,152.18,155.24,189716
300750.SZ,20210322,156.63,157.74,145.46,150.41,231719
300750.SZ,20210323,148.85,151.98,146.14,148.24,151169
300750.SZ,20210324,148.85,148.91,137.74,139.84,252082
300750.SZ,20210325,135.24,142.38,134.99,141.38,184399
300750.SZ,20210326,143.29,153.88,142.18,153.64,237103
300750.SZ,20210329,153.57,157.06,148.86,152.52,155632
300750.SZ,20210330,152.52,157.73,150.52,156.62,126404
300750.SZ,20210331,156.57,160.61,153.29,158.39,160546
300750.SZ,20210401,159.29,165.79,159.02,162.73,113338
300750.SZ,20210402,164.38,166.17,161.01,164.07,92629
300750.SZ,20210406,165.52,167.18,156.68,160.41,104638
300750.SZ,20210407,164.36,164.36,152.82,157.18,133931
300750.SZ,20210408,153.85,158.11,152.18,157.1,78710
300750.SZ,20210409,159.41,159.41,151.63,152.74,93237
300750.SZ,20210412,156.22,159.98,153.35,154.41,140595
300750.SZ,20210413,153.46,164.41,153.35,159.83,140211
300750.SZ,20210414,163.44,172.46,162.01,171.63,185043
300750.SZ,20210415,168.27,169.13,164.5,166.63,124741
300750.SZ,20210416,168.29,168.52,159.74,164.87,115363
300750.SZ,20210419,165.52,181.91,163.49,181.63,205477
300750.SZ,20210420,178.28,184.29,175.79,178.85,142834
300750.SZ,20210421,174.49,178.24,172.63,177.01,123996
300750.SZ,20210422,182.74,183.07,175.87,180.72,107913
300750.SZ,20210423,180.72,186.63,179.41,185.79,115365
300750.SZ,20210426,186.96,190.52,172.29,173.29,256237
300750.SZ,20210427,173.85,174.29,168.44,173.07,151810
300750.SZ,20210428,175.52,187.74,174.96,183.31,236326
300750.SZ,20210429,185.41,191.57,183.78,190.51,180863
300750.SZ,20210430,186.63,197.18,183.81,195.06,258651
300750.SZ,20210506,196.07,196.07,184.13,192.74,189680
300750.SZ,20210507,192.74,194.71,182.81,183.45,151385
300750.SZ,20210510,182.07,187.18,179.41,183.97,124553
300750.SZ,20210511,180.52,184.91,175.52,183.07,114121
300750.SZ,20210512,183.29,184.44,176.96,180.24,133602
300750.SZ,20210513,176.24,178.73,173.68,174.46,113476
300750.SZ,20210514,175.81,179.68,170.06,178.85,176577
300750.SZ,20210517,179.41,188.23,179.4,186.73,193309
300750.SZ,20210518,186.07,190.07,182.99,184.46,89620
300750.SZ,20210519,183.02,190.52,181.07,187.77,117464
300750.SZ,20210520,189.29,192.68,185.02,189.26,128440
300750.SZ,20210521,192.06,194.56,184.39,188.06,140566
300750.SZ,20210524,190.52,195.27,188.39,194.94,169611
300750.SZ,20210525,195.76,199.41,193.68,199.14,149577
300750.SZ,20210526,198.85,201.62,193.11,193.53,126989
300750.SZ,20210527,194.69,196.07,191.54,192.74,79598
300750.SZ,20210528,196.07,213.57,196.07,206.96,277151
300750.SZ,20210531,210.52,221.39,209.41,220.57,200063
300750.SZ,20210601,212.74,218.85,210.81,215.71,158754
300750.SZ,20210602,217.79,220.34,212.33,215.24,115712
300750.SZ,20210603,216.07,217.34,207.18,209.84,123760
300750.SZ,20210604,212.18,223.57,210.05,219.52,180102
300750.SZ,20210607,214.88,214.96,201.63,205.79,215294
300750.SZ,20210608,203.85,215.43,203.85,206.96,166317
300750.SZ,20210609,206.63,210.52,203.29,206.83,93582
300750.SZ,20210610,207.23,226.44,207.23,220.87,193502
300750.SZ,20210611,225.52,233.76,218.33,230.51,197961
300750.SZ,20210615,231.07,232.68,221.35,226.63,102522
300750.SZ,20210616,224.36,225.96,211.08,212.84,139694
300750.SZ,20210617,215.1,222.59,215.1,220.8,102724
300750.SZ,20210618,222.29,232.29,222.29,229.41,156000
300750.SZ,20210621,230.41,232.68,223.97,230.96,120823
300750.SZ,20210622,229.51,231.62,223.97,229.53,88470
300750.SZ,20210623,231.67,241.63,230.24,239.66,124457
300750.SZ,20210624,242.26,243.23,236.08,239.02,92132
300750.SZ,20210625,242.18,244.41,234.41,243.98,99555
300750.SZ,20210628,243.97,258.84,239.58,253.79,146439
300750.SZ,20210629,264.77,268.07,259.53,261.91,153402
300750.SZ,20210630,262.19,280.52,256.07,276.52,144557
300750.SZ,20210701,277.63,279.41,267.19,273.57,113247
300750.SZ,20210702,270.59,276.72,262.55,268.07,138717
300750.SZ,20210705,265.65,273.25,261.8,268.02,143515
300750.SZ,20210706,268.43,280.08,258.38,265.78,180555
300750.SZ,20210707,268.43,280.93,261.28,280.93,181457
300750.SZ,20210708,285.64,297.04,281.01,290.18,158790
300750.SZ,20210709,290.09,290.09,276.51,282.81,156607
300750.SZ,20210712,288.49,300.09,288.49,293.87,154763
300750.SZ,20210713,290.65,301.54,286.21,292.32,136371
300750.SZ,20210714,287.87,291.69,280.09,285.86,125879
300750.SZ,20210715,282.32,295.58,280.12,295.09,137333
300750.SZ,20210716,294.54,294.54,272.94,274.54,178495
300750.SZ,20210719,279.54,280.47,266.21,270.37,180129
300750.SZ,20210720,265.65,279.13,265.65,272.89,130005
300750.SZ,20210721,273.99,288.47,271.77,288.31,182049
300750.SZ,20210722,288.76,292.7,282.7,289.03,108836
300750.SZ,20210723,287.87,292.87,282.87,283.43,93329
300750.SZ,20210726,281.76,286.72,269.82,279.42,127290
300750.SZ,20210727,281.22,290.2,254.54,254.54,178460
300750.SZ,20210728,255.09,275.82,255.09,271.23,217247
300750.SZ,20210729,282.87,289.39,273.43,288.87,186202
300750.SZ,20210730,293.43,302.98,279.54,285.32,201810
300750.SZ,20210802,288.98,298.98,275.58,286.21,182973
300750.SZ,20210803,287.87,288.43,270.09,274.54,122383
300750.SZ,20210804,276.21,296.76,271.21,295.65,174004
300750.SZ,20210805,293.98,293.98,283.17,288.98,129792
300750.SZ,20210806,293.31,294.54,278.98,281.69,143712
300750.SZ,20210809,275.09,275.37,258.98,266.21,185831
300750.SZ,20210810,263.43,267.98,256.76,263.15,180169
300750.SZ,20210811,262.87,270.09,260.03,266.9,112364
300750.SZ,20210812,263.99,264.53,253.98,258.43,171162
300750.SZ,20210813,246.21,273.93,246.21,258.46,277258
300750.SZ,20210816,253.98,259.48,240.58,244.54,220440
300750.SZ,20210817,248.98,254.43,244.67,246.21,156106
300750.SZ,20210818,249.84,258.93,244.77,254.54,159575
300750.SZ,20210819,258.43,262.72,248.43,258.98,144535
300750.SZ,20210820,256.76,256.87,247.59,254.04,125276
300750.SZ,20210823,260.09,270.22,258.43,269.48,162244
300750.SZ,20210824,266.43,279.59,265.72,270.09,133137
300750.SZ,20210825,270.65,275.21,263.54,274.12,95303
300750.SZ,20210826,279.53,290.06,268.92,268.98,167983
300750.SZ,20210827,268.43,270.65,258.43,261.48,119582
300750.SZ,20210830,261.46,271.65,256.68,260.23,157143
300750.SZ,20210831,263.95,263.95,249.46,254.47,147621
300750.SZ,20210901,252.87,253.98,241.48,251.04,144627
300750.SZ,20210902,252.87,255.16,249.42,253.71,114649
300750.SZ,20210903,256.21,259.47,246.69,249.82,112820
300750.SZ,20210906,253.43,267.32,247.87,266.26,147920
300750.SZ,20210907,265.65,272.13,262.87,265.1,94222
300750.SZ,20210908,267.87,270.42,257.32,258.98,97394
300750.SZ,20210909,262.59,267.86,252.21,261.32,110162
300750.SZ,20210910,253.67,259.42,252.14,258.48,112969
300750.SZ,20210913,258.48,264.04,255.09,258.87,89690
300750.SZ,20210914,261.27,280.09,258.94,273.93,233837
300750.SZ,20210915,273.98,275.09,263.88,271.4,105015
300750.SZ,20210916,270.09,270.09,256.21,256.21,112604
300750.SZ,20210917,255.65,262.32,252.94,258.98,81938
300750.SZ,20210922,254.32,257.87,250.71,253.6,64239
300750.SZ,20210923,260.02,260.02,252.76,253.42,79714
300750.SZ,20210924,254.47,264.27,252.04,257.31,102625
300750.SZ,20210927,260.09,268.32,257.2,264.82,144963
300750.SZ,20210928,263.98,267.29,256.32,257.56,92225
300750.SZ,20210929,255.09,263.87,253.98,258.71,93955
300750.SZ,20210930,260.09,275.37,258.43,271.61,167142
300750.SZ,20211008,276.21,285.13,270.04,276.21,125169
300750.SZ,20211011,276.76,278.21,267.35,268.98,78309
300750.SZ,20211012,269.31,269.88,256.69,260.09,95907
300750.SZ,20211013,260.09,269.82,259.54,269.68,76522
300750.SZ,20211014,271.21,276.69,271.21,275.26,78416
300750.SZ,20211015,275.09,301.13,272.93,295.65,229513
300750.SZ,20211018,302.32,310.23,296.21,310.11,186702
300750.SZ,20211019,315.09,321.19,304.54,307.65,150890
300750.SZ,20211020,310.09,320.31,305.65,307.04,124666
300750.SZ,20211021,307.32,312.32,301.76,310.65,101423
300750.SZ,20211022,316.19,316.19,307.5,313.65,110216
300750.SZ,20211025,319.54,326.85,314.72,318.86,140521
300750.SZ,20211026,332.74,334.25,310.61,311.76,148277
300750.SZ,20211027,311.76,321.23,309.08,321.23,135486
300750.SZ,20211028,326.76,332.32,314.5,316.87,172829
300750.SZ,20211029,321.37,338.14,312.28,334.66,202687
300750.SZ,20211101,335.65,356.76,330.17,340.65,221797
300750.SZ,20211102,343.43,349.41,339.54,345.09,131408
300750.SZ,20211103,341.21,343.99,328.43,335.09,127606
300750.SZ,20211104,339.54,343.43,332.9,338.9,92010
300750.SZ,20211105,334.54,340.53,331.76,331.81,85551
300750.SZ,20211108,333.43,348.97,330.09,346.65,122696
300750.SZ,20211109,350.51,350.65,342.39,348.03,66746
300750.SZ,20211110,341.28,344.24,332.32,339.54,127398
300750.SZ,20211111,341.21,349.06,340.71,343.9,77014
300750.SZ,20211112,344.54,347.24,331.72,335.65,114202
300750.SZ,20211115,335.64,335.64,317.29,323.98,140076
300750.SZ,20211116,323.98,326.83,316.76,321.19,84335
300750.SZ,20211117,325.65,329.78,322.63,327.25,75616
300750.SZ,20211118,327.25,333.24,320.42,327.32,75273
300750.SZ,20211119,330.09,334.54,324.01,334.54,84568
300750.SZ,20211122,337.87,357.87,336.27,357.87,153090
300750.SZ,20211123,357.49,357.49,349.54,352.87,99312
300750.SZ,20211124,351.86,354.98,340.84,345.54,85504
300750.SZ,20211125,342.32,345.37,338.03,342.87,58220
300750.SZ,20211126,341.21,351.09,341.21,345.09,58502
300750.SZ,20211129,342.87,359.82,342.32,357.21,114653
300750.SZ,20211130,359.96,360.46,353.61,357.32,71881
300750.SZ,20211201,357.32,360.09,348.49,352.87,69846
300750.SZ,20211202,352.86,362.43,351.21,361.76,91790
300750.SZ,20211203,362.29,363.98,352.32,361.21,80782
300750.SZ,20211206,355.15,357.43,343.98,344.69,112612
300750.SZ,20211207,347.32,347.87,319.65,328.98,221391
300750.SZ,20211208,332.2,337.75,327.46,334.54,118866
300750.SZ,20211209,334.54,335.09,325.59,331.65,134272
300750.SZ,20211210,325.22,342.52,324.64,335.07,213844
300750.SZ,20211213,335.04,346.57,329.58,345.29,160828
300750.SZ,20211214,344.73,344.73,337.31,341.21,87811
300750.SZ,20211215,340.33,346.76,338.96,340.09,70480
300750.SZ,20211216,344.71,344.71,339.03,343.46,61502
300750.SZ,20211217,341.21,342.87,334.93,341.31,136491
300750.SZ,20211220,340.09,340.09,317.14,318.54,155114
300750.SZ,20211221,316.21,321.03,309.58,315.13,125658
300750.SZ,20211222,317.76,322.32,314.54,318.56,83618
300750.SZ,20211223,323.42,329.98,319.58,325.13,79718
300750.SZ,20211224,326.21,326.9,292.32,299.98,246081
300750.SZ,20211227,298.54,306.2,298.15,300.98,101835
300750.SZ,20211228,300.65,305.81,296.16,304.54,96596
300750.SZ,20211229,304.54,305.09,296.08,299.29,99640
300750.SZ,20211230,300.09,310.81,299.3,307.32,124209
300750.SZ,20211231,311.93,316.2,302.87,306.21,93711
300750.SZ,20220104,316.21,316.76,291.21,295.58,174568
300750.SZ,20220105,294.21,294.47,279.54,283.71,166579
300750.SZ,20220106,278.71,283.43,274.98,280.36,138826
300750.SZ,20220107,285.09,288.43,272.87,279.48,131695
300750.SZ,20220110,276.75,284.54,270.78,278.65,148629
300750.SZ,20220111,280.16,285.04,277.54,277.71,84723
300750.SZ,20220112,285.65,296.18,285.59,293.45,191642
300750.SZ,20220113,296.76,302.87,287.73,293.43,138997
300750.SZ,20220114,289.02,302.21,288.43,300.32,116128
300750.SZ,20220117,306.68,317.59,301.09,316.68,143528
300750.SZ,20220118,316.68,317.19,305.09,305.54,107017
300750.SZ,20220119,307.04,310.09,289.82,296.2,144874
300750.SZ,20220120,293.98,300.65,292.51,295.72,80654
300750.SZ,20220121,292.32,301.54,286.21,295.92,99174
300750.SZ,20220124,292.87,308.57,290.1,302.31,115621
300750.SZ,20220125,297.99,303.61,293.43,293.76,71992
300750.SZ,20220126,297.21,307.65,294.26,305.93,116037
300750.SZ,20220127,304.54,310.09,296.21,298.98,129482
300750.SZ,20220128,309.87,315.09,296.45,308.76,243317
300750.SZ,20220207,316.21,318.42,298.53,301.45,145289
300750.SZ,20220208,301.45,301.45,269.44,280.02,206503
300750.SZ,20220209,278.98,285.59,272.32,283.54,114947
300750.SZ,20220210,286.09,286.21,257.26,267.37,292336
300750.SZ,20220211,260.65,264.86,251.21,251.76,239798
300750.SZ,20220214,249.54,264.48,249.02,261.76,196286
300750.SZ,20220215,267.87,274.17,263.43,272.32,151508
300750.SZ,20220216,272.87,280.89,270.64,274.43,127068
300750.SZ,20220217,273.97,281.48,271.53,276.76,107472
300750.SZ,20220218,273.98,276.76,270.08,272.59,113848
300750.SZ,20220221,272.04,272.04,260.36,262.87,156306
300750.SZ,20220222,261.01,261.76,253.08,259.54,136329
300750.SZ,20220223,260.65,267.9,258.69,267.87,154332
300750.SZ,20220224,261.76,269.31,257.87,261.59,161600
300750.SZ,20220225,268.98,276.76,268.92,273.32,169672
300750.SZ,20220228,270.65,277.59,270.65,275.85,99657
300750.SZ,20220301,279.09,284.03,273.98,277.42,97490
300750.SZ,20220302,274.54,274.98,262.25,265.01,134129
300750.SZ,20220303,266.87,267.76,261.19,264.53,86989
300750.SZ,20220304,260.09,262.32,250.65,252.76,162834
300750.SZ,20220307,243.43,248.98,231.77,232.26,245993
300750.SZ,20220308,237.31,238.68,225.66,232.57,227541
300750.SZ,20220309,232.87,242.87,228.43,242.58,234574
300750.SZ,20220310,251.76,260.4,249.16,252.21,239617
300750.SZ,20220311,246.67,254.54,242.93,253.73,171022
300750.SZ,20220314,247.87,250.22,236.76,236.76,162910
300750.SZ,20220315,235.65,246.92,229.87,236.87,212687
300750.SZ,20220316,244.09,259.24,239.81,259.04,282237
300750.SZ,20220317,267.04,276.76,265.71,270.93,276301
300750.SZ,20220318,267.87,270.91,259.54,263.15,163918
300750.SZ,20220321,268.43,276.32,267.09,268.43,136341
300750.SZ,20220322,268.43,268.43,261.21,264.54,102283
